id,label,confidence,used_vote,valid,reason,checks,vote_dist,roi_meta
TEST_088,0,0.325,True,True,"Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c9/n1/u0) / hole3=connected(c5/n5/u0). | (debug samples: Package: no damage (based on FULL). hole1: not connected -> no 12 o'clock contact; gap present between lead and hole. hole2: not connected -> no 12 o'clock contact; gap present between lead and hole. hole3: not connected -> no 12 o'clock contact; gap present between lead and hole. || Package: no damage (based on FULL). hole1: not_connected = no 12 o'clock contact + gap present, hole2: connected = 12 o'clock contact + no gap, hole3: connected = 12 o'clock contact + no gap || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected)","{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""conf_avg"": 0.325, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_089,0,0.489,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c7/n2/u1) / hole2=connected(c9/n0/u1) / hole3=connected(c7/n2/u1). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact absent + gap present = not_connected. hole2: 12 o'clock contact present + no gap = connected. hole3: 12 o'clock contact absent + gap present = not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 7, ""not_connected"": 2, ""uncertain"": 1}, ""h2"": {""connected"": 9, ""not_connected"": 0, ""uncertain"": 1}, ""h3"": {""connected"": 7, ""not_connected"": 2, ""uncertain"": 1}, ""conf_avg"": 0.489, ""first_conf"": 0.75}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_090,0,0.679,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n4/u0) / hole2=connected(c10/n0/u0) / hole3=connected(c5/n5/u0). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: not_connected - no 12 o'clock contact and gap present. hole2: connected - 12 o'clock contact with no gap. hole3: not_connected - no 12 o'clock contact and gap present.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""h2"": {""connected"": 10, ""not_connected"": 0, ""uncertain"": 0}, ""h3"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""conf_avg"": 0.6789999999999999, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_091,1,0.547,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n4/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c4/n6/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: not at 12 o'clock and gap present between lead and hole = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""conf_avg"": 0.547, ""first_conf"": 0.75}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_092,1,0.572,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c8/n2/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: no 12 o'clock contact + gap present = not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact absent + gap present between lead and hole => not_connected. hole2: 12 o'clock contact present + no gap => connected. hole3: 12 o'clock contact absent + gap present between lead and hole => not_connected. || Package: no damage (based on FULL). hole1: no 12 o'clock contact -> not_connected; hole2: 12 o'clock contact with no gap -> connected; hole3: no 12 o'clock contact -> not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.572, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_093,0,0.686,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c8/n1/u1) / hole2=connected(c7/n2/u1) / hole3=connected(c4/n4/u2). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: not_connected due to absence of 12 o'clock contact and/or a gap between lead and hole || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: no 12 o'clock contact + gap present = not_connected; hole3: no 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap between lead and hole -> not_connected. hole2: no 12 o'clock contact + gap between lead and hole -> not_connected. hole3: no 12 o'clock contact + gap between lead and hole -> not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 8, ""not_connected"": 1, ""uncertain"": 1}, ""h2"": {""connected"": 7, ""not_connected"": 2, ""uncertain"": 1}, ""h3"": {""connected"": 4, ""not_connected"": 4, ""uncertain"": 2}, ""conf_avg"": 0.6859999999999999, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_094,1,0.295,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n4/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c4/n6/u0). | (debug samples: Package: no damage (based on FULL). hole1: not_connected — 12 o'clock contact: none; gap present between lead and hole. hole2: connected — 12 o'clock contact observed; no gap. hole3: not_connected — 12 o'clock contact: none; gap present between lead and hole. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: lead not at 12 o'clock or gap present between lead and hole = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""conf_avg"": 0.29500000000000004, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_095,1,0.628,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c8/n2/u0) / hole3=not_connected(c2/n8/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: no 12 o'clock contact + gap present = not_connected / hole3: no 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact and a gap between lead and hole = not_connected. hole2: 12 o'clock contact with no gap = connected. hole3: no 12 o'clock contact and a gap between lead and hole = not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""conf_avg"": 0.6279999999999999, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_096,0,0.607,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c7/n2/u1) / hole2=connected(c8/n1/u1) / hole3=connected(c6/n3/u1). | (debug samples: Package: no damage (based on FULL). hole1: not at 12 o'clock; gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: not at 12 o'clock; gap present = not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage detected on FULL (top/corners/edges intact). hole1: 12 o'clock contact cannot be determined due to image resolution; gap presence/absence also indeterminate. hole2: 12 o'clock contact indeterminate; gap presence/absence indeterminate. hole3: 12 o'clock contact indeterminate; gap presence/absence indeterminate.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 7, ""not_connected"": 2, ""uncertain"": 1}, ""h2"": {""connected"": 8, ""not_connected"": 1, ""uncertain"": 1}, ""h3"": {""connected"": 6, ""not_connected"": 3, ""uncertain"": 1}, ""conf_avg"": 0.6070000000000001, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_097,1,0.473,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c4/n5/u1) / hole2=connected(c8/n1/u1) / hole3=not_connected(c1/n7/u2). | (debug samples: Package: no damage (based on FULL). hole1: not_connected — no 12 o'clock contact and observable gap between lead and hole; hole2: connected — 12 o'clock contact with no gap; hole3: not_connected — no 12 o'clock contact and observable gap. || Package: no damage (based on FULL). hole1: 12 o'clock contact absent; gap between lead and hole present => not_connected. hole2: 12 o'clock contact present; no gap => connected. hole3: 12 o'clock contact absent; gap between lead and hole present => not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 5, ""uncertain"": 1}, ""h2"": {""connected"": 8, ""not_connected"": 1, ""uncertain"": 1}, ""h3"": {""connected"": 1, ""not_connected"": 7, ""uncertain"": 2}, ""conf_avg"": 0.473, ""first_conf"": 0.68}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
